SeriesTitle,EpisodeTitle,Season,EpisodeTMSID,SeriesTMSID,,DisplayName,Licensee,AssetLanguage,Territory,TerritoryExclusion,WorkType,EntryType,SeriesTitleDisplayUnlimited,SeasonNumber,DistributionNumber,EpisodeNumber,LocalizationType,EpisodeTitleDisplayUnlimited,SeasonTitleInternalAlias,SeasonTitleDisplayUnlimited,EpisodeCount,SeasonCount,SeriesID,SeasonID,EpisodeTitleID,EpisodeID,SeriesAltID,SeasonAltID,EpisodeAltID,ALID,CompanyDisplayCredit,GroupIdentity,Director,LicenseType,LicenseRightsDescription,FormatProfile,HDR,WCG,HFR,NGAudio,Start,StartLag,End,EndLag,WindowDuration,SpecialPreOrderFulfillDate,PriceType,PriceValue,PriceCurrency,SRP,Description,Download,OtherTerms,OtherInstructions,SeriesContentID,SeasonContentID,EpisodeContentID,AvailID,UV_ID,DMA_ID,ReportingID,Metadata,SuppressionLiftDate,AnnounceDate,ReleaseYear,ReleaseHistoryOriginal,ReleaseHistoryPhysicalHV,ExceptionFlag,RatingSystem,RatingValue,RatingReason,RentalDuration,WatchDuration,FixedEndDate,CaptionIncluded,CaptionExemption,Any,ContractID,TitleStatus,Exclusive,ExclusiveAttributes,BrandingRights,BrandingRightsAttributes,ServiceProvider,TotalRunTime,HoldbackLanguage,AllowedLanguages,RequiredFulfillmentLanguages,RetailerEpisodeID1,RetailerEpisodeID2,RetailerSeasonID,RetailerSeriesID,RetailerSpare1,RetailerSpare2,RetailerSpare3,Notes
Adventures in Booga Booga Land Volume 5,The Booganut Tree,1,EP012075580030,SH012075580000,,pureflix,,,US,,episode,Full Extract,Adventures in Booga Booga Land Volume 5,1,,1,,The Booganut Tree,,,,,,,,,S_1749734979863_354448934770,S1_1749743171934_354447910816,S1_E1_1749759555549_354455590873,S1_E1_1749759555549_354455590873,,pureflixus1,,SVOD,SWP,,,,,,6/30/20,,6/30/26,,,,,,,,,,,,S_1749734979863_354448934770,S1_1749743171934_354447910816,S1_E1_1749759555549_354455590873,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
Adventures in Booga Booga Land Volume 5,A Booga Booga Christmas,1,EP012075580016,SH012075580000,,pureflix,,,US,,episode,Full Extract,Adventures in Booga Booga Land Volume 5,1,,4,,A Booga Booga Christmas,,,,,,,,,S_1749734979863_354448934770,S1_1749743171934_354447910816,S1_E4_1749756995761_354455590901,S1_E4_1749756995761_354455590901,,pureflixus1,,SVOD,SWP,,,,,,6/30/20,,6/30/26,,,,,,,,,,,,S_1749734979863_354448934770,S1_1749743171934_354447910816,S1_E4_1749756995761_354455590901,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Episode not found - manual verification needed
Adventures in Booga Booga Land Volume 5,Holiday Hilarity,1,EP012075580014,SH012075580000,,pureflix,,,US,,episode,Full Extract,Adventures in Booga Booga Land Volume 5,1,,5,,Holiday Hilarity,,,,,,,,,S_1749734979863_354448934770,S1_1749743171934_354447910816,S1_E5_1749756995762_354455590910,S1_E5_1749756995762_354455590910,,pureflixus1,,SVOD,SWP,,,,,,6/30/20,,6/30/26,,,,,,,,,,,,S_1749734979863_354448934770,S1_1749743171934_354447910816,S1_E5_1749756995762_354455590910,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Episode not found - manual verification needed
After The Encounter,After Her Final Role,1,EP034449660003,SH034449660000,,pureflix,,,US,,episode,Full Extract,After The Encounter,1,,3,,After Her Final Role,,,,,,,,,S_1052706371597_253284902759,S1_1052650051867_253254694524,S1_E3_833940035628_253288998461,S1_E3_833940035628_253288998461,,pureflixus1,,SVOD,SWP,,,,,,12/22/16,,12/22/66,,,,,,,,,,,,S_1052706371597_253284902759,S1_1052650051867_253254694524,S1_E3_833940035628_253288998461,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
After The Encounter,After Just Believe,1,EP034449660004,SH034449660000,,pureflix,,,US,,episode,Full Extract,After The Encounter,1,,4,,After Just Believe,,,,,,,,,S_1052706371597_253284902759,S1_1052650051867_253254694524,S1_E4_833936451932_253288998460,S1_E4_833936451932_253288998460,,pureflixus1,,SVOD,SWP,,,,,,12/22/16,,12/22/66,,,,,,,,,,,,S_1052706371597_253284902759,S1_1052650051867_253254694524,S1_E4_833936451932_253288998460,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
After The Encounter,After Disconnected,1,EP034449660006,SH034449660000,,pureflix,,,US,,episode,Full Extract,After The Encounter,1,,6,,After Disconnected,,,,,,,,,S_1052706371597_253284902759,S1_1052650051867_253254694524,S1_E6_834219587971_253288998463,S1_E6_834219587971_253288998463,,pureflixus1,,SVOD,SWP,,,,,,12/22/16,,12/22/66,,,,,,,,,,,,S_1052706371597_253284902759,S1_1052650051867_253254694524,S1_E6_834219587971_253288998463,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
After The Encounter,After For Better or For Worse,1,EP034449660007,SH034449660000,,pureflix,,,US,,episode,Full Extract,After The Encounter,1,,7,,After For Better or For Worse,,,,,,,,,S_1052706371597_253284902759,S1_1052650051867_253254694524,S1_E7_834220611959_253288998464,S1_E7_834220611959_253288998464,,pureflixus1,,SVOD,SWP,,,,,,12/22/16,,12/22/66,,,,,,,,,,,,S_1052706371597_253284902759,S1_1052650051867_253254694524,S1_E7_834220611959_253288998464,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
After The Encounter,After Heist,1,1,1,,pureflix,,,US,,episode,Full Extract,After The Encounter,1,,1,,After Heist,,,,,,,,,S_1052706371597_253284902759,S1_1052650051867_253254694524,S1_E1_789992003966_253286438861,S1_E1_789992003966_253286438861,,pureflixus1,,SVOD,SWP,,,,,,11/22/16,,12/22/66,,,,,,,,,,,,S_1052706371597_253284902759,S1_1052650051867_253254694524,S1_E1_789992003966_253286438861,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Failed to load episodes tab
After The Encounter,After U-Turn,1,1,1,,pureflix,,,US,,episode,Full Extract,After The Encounter,1,,2,,After U-Turn,,,,,,,,,S_1052706371597_253284902759,S1_1052650051867_253254694524,S1_E2_789992003967_253286438862,S1_E2_789992003967_253286438862,,pureflixus1,,SVOD,SWP,,,,,,12/22/16,,12/22/66,,,,,,,,,,,,S_1052706371597_253284902759,S1_1052650051867_253254694524,S1_E2_789992003967_253286438862,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Failed to select cached series
After The Encounter,After Maximum Mike,1,1,1,,pureflix,,,US,,episode,Full Extract,After The Encounter,1,,8,,After Maximum Mike,,,,,,,,,S_1052706371597_253284902759,S1_1052650051867_253254694524,S1_E8_834218563974_253288998465,S1_E8_834218563974_253288998465,,pureflixus1,,SVOD,SWP,,,,,,12/22/16,,12/22/66,,,,,,,,,,,,S_1052706371597_253284902759,S1_1052650051867_253254694524,S1_E8_834218563974_253288998465,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Failed to select cached series
After The Encounter,After Vows,1,1,1,,pureflix,,,US,,episode,Full Extract,After The Encounter,1,,5,,After Vows,,,,,,,,,S_1052706371597_253284902759,S1_1052650051867_253254694524,S1_E5_834222147756_253288998462,S1_E5_834222147756_253288998462,,pureflixus1,,SVOD,SWP,,,,,,12/22/16,,12/22/66,,,,,,,,,,,,S_1052706371597_253284902759,S1_1052650051867_253254694524,S1_E5_834222147756_253288998462,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Failed to select cached series
Angels In Disguise,A Brother's Love,1,EP026978140001,SH026978140000,,pureflix,,,US,,episode,Full Extract,Angels In Disguise,1,,5,,A Brother's Love,,,,,,,,,S_1029871171615_253277734592,S1_2177521219952_253211174501,S1_E5_351409219983_253278246689,S1_E5_351409219983_253278246689,,pureflixus1,,SVOD,SWP,,,,,,11/2/14,,12/31/25,,,,,,,,,,,,S_1029871171615_253277734592,S1_2177521219952_253211174501,S1_E5_351409219983_253278246689,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,
Angels In Disguise,A Warning In The Night,1,EP026978140002,SH026978140000,,pureflix,,,US,,episode,Full Extract,Angels In Disguise,1,,3,,A Warning In The Night,,,,,,,,,S_1029871171615_253277734592,S1_2177521219952_253211174501,S1_E3_351409219975_253278246687,S1_E3_351409219975_253278246687,,pureflixus1,,SVOD,SWP,,,,,,11/2/14,,12/31/25,,,,,,,,,,,,S_1029871171615_253277734592,S1_2177521219952_253211174501,S1_E3_351409219975_253278246687,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Failed to select cached series
Angels In Disguise,Barney the Trucker,1,EP026978140003,SH026978140000,,pureflix,,,US,,episode,Full Extract,Angels In Disguise,1,,2,,Barney the Trucker,,,,,,,,,S_1029871171615_253277734592,S1_2177521219952_253211174501,S1_E2_351409219971_253278246688,S1_E2_351409219971_253278246688,,pureflixus1,,SVOD,SWP,,,,,,11/2/14,,12/31/25,,,,,,,,,,,,S_1029871171615_253277734592,S1_2177521219952_253211174501,S1_E2_351409219971_253278246688,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,
Angels In Disguise,Angels in Disguise,1,EP026978140004,SH026978140000,,pureflix,,,US,,episode,Full Extract,Angels In Disguise,1,,1,,Angels in Disguise,,,,,,,,,S_1029871171615_253277734592,S1_2177521219952_253211174501,S1_E1_351409219967_253278246685,S1_E1_351409219967_253278246685,,pureflixus1,,SVOD,SWP,,,,,,11/2/14,,12/31/25,,,,,,,,,,,,S_1029871171615_253277734592,S1_2177521219952_253211174501,S1_E1_351409219967_253278246685,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,
Angels In Disguise,The Young Hitchhiker,1,EP026978140005,SH026978140000,,pureflix,,,US,,episode,Full Extract,Angels In Disguise,1,,4,,The Young Hitchhiker,,,,,,,,,S_1029871171615_253277734592,S1_2177521219952_253211174501,S1_E4_351409219979_253278246690,S1_E4_351409219979_253278246690,,pureflixus1,,SVOD,SWP,,,,,,11/2/14,,12/31/25,,,,,,,,,,,,S_1029871171615_253277734592,S1_2177521219952_253211174501,S1_E4_351409219979_253278246690,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Episode not found - manual verification needed
Austentatious,We Are Family,1,EP023184330001,SH023184330000,,pureflix,,,US,,episode,Full Extract,Austentatious,1,,1,,We Are Family,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E1_1141100099585_259907622722,S1_E1_1141100099585_259907622722,,pureflixus1,,SVOD,SWP,,,,,,1/22/23,,1/22/26,,,,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E1_1141100099585_259907622722,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP023184330001,,,SH023184330000,,,,
Austentatious,Big Girls Don’t Cry,1,EP023184330002,SH023184330000,,pureflix,,,US,,episode,Full Extract,Austentatious,1,,2,,Big Girls Don’t Cry,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E2_1141097027952_259907622735,S1_E2_1141097027952_259907622735,,pureflixus1,,SVOD,SWP,,,,,,1/22/23,,1/22/26,,,,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E2_1141097027952_259907622735,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP023184330002,,,SH023184330000,,,,
Austentatious,I’ll Be Watching You,1,EP023184330003,SH023184330000,,pureflix,,,US,,episode,Full Extract,Austentatious,1,,3,,I’ll Be Watching You,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E3_1141097027957_259907622748,S1_E3_1141097027957_259907622748,,pureflixus1,,SVOD,SWP,,,,,,1/22/23,,1/22/26,,,,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E3_1141097027957_259907622748,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP023184330003,,,SH023184330000,,,,
Austentatious,Hit Me With Your Best Shot,1,EP023184330004,SH023184330000,,pureflix,,,US,,episode,Full Extract,Austentatious,1,,4,,Hit Me With Your Best Shot,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E4_1141096003790_259907622761,S1_E4_1141096003790_259907622761,,pureflixus1,,SVOD,SWP,,,,,,1/22/23,,1/22/26,,,,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E4_1141096003790_259907622761,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP023184330004,,,SH023184330000,,,,
Austentatious,You Drive Me Crazy,1,EP023184330005,SH023184330000,,pureflix,,,US,,episode,Full Extract,Austentatious,1,,6,,You Drive Me Crazy,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E6_1141097027978_259907622787,S1_E6_1141097027978_259907622787,,pureflixus1,,SVOD,SWP,,,,,,1/22/23,,1/22/26,,,,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E6_1141097027978_259907622787,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP023184330005,,,SH023184330000,,,,
Austentatious,Call Me Maybe,1,EP023184330006,SH023184330000,,pureflix,,,US,,episode,Full Extract,Austentatious,1,,5,,Call Me Maybe,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E5_1141096003791_259907622774,S1_E5_1141096003791_259907622774,,pureflixus1,,SVOD,SWP,,,,,,1/22/23,,1/22/26,,,,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E5_1141096003791_259907622774,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP023184330006,,,SH023184330000,,,,
Austentatious,Make Me A Match,1,EP023184330007,SH023184330000,,pureflix,,,US,,episode,Full Extract,Austentatious,1,,7,,Make Me A Match,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E7_1141100611524_259907622800,S1_E7_1141100611524_259907622800,,pureflixus1,,SVOD,SWP,,,,,,1/22/23,,1/22/26,,,,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E7_1141100611524_259907622800,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP023184330007,,,SH023184330000,,,,
Austentatious,Take A Chance On Me,1,EP023184330008,SH023184330000,,pureflix,,,US,,episode,Full Extract,Austentatious,1,,8,,Take A Chance On Me,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E8_1141100099636_259907622813,S1_E8_1141100099636_259907622813,,pureflixus1,,SVOD,SWP,,,,,,1/22/23,,1/22/26,,,,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E8_1141100099636_259907622813,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP023184330008,,,SH023184330000,,,,
Austentatious,Achy Breaky Heart,1,EP023184330009,SH023184330000,,pureflix,,,US,,episode,Full Extract,Austentatious,1,,9,,Achy Breaky Heart,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E9_1141100099640_259907622826,S1_E9_1141100099640_259907622826,,pureflixus1,,SVOD,SWP,,,,,,1/22/23,,1/22/26,,,,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E9_1141100099640_259907622826,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP023184330009,,,SH023184330000,,,,
Austentatious,Lean On Me,1,EP023184330010,SH023184330000,,pureflix,,,US,,episode,Full Extract,Austentatious,1,,10,,Lean On Me,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E10_1141100611528_259907622839,S1_E10_1141100611528_259907622839,,pureflixus1,,SVOD,SWP,,,,,,1/22/23,,1/22/26,,,,,,,,,,,,S_1141097539994_259907110939,S1_1151439427775_259907622721,S1_E10_1141100611528_259907622839,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP023184330010,,,SH023184330000,,,,
Awesome Bible Adventures,Moses Receives Ten Commandments,1,EP006099350005,SH006099350000,,pureflix,,,US,,episode,Full Extract,Awesome Bible Adventures,1,,2,,Moses Receives Ten Commandments,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E2_958761027552_253299238708,S1_E2_958761027552_253299238708,,pureflixus1,,SVOD,SWP,,,,,,12/31/21,,12/31/25,,,,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E2_958761027552_253299238708,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP006099350005,,,SH006099350000,,,,
Awesome Bible Adventures,Samson's Super Strength,1,EP006099350007,SH006099350000,,pureflix,,,US,,episode,Full Extract,Awesome Bible Adventures,1,,6,,Samson's Super Strength,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E6_958756931969_253299238712,S1_E6_958756931969_253299238712,,pureflixus1,,SVOD,SWP,,,,,,12/31/21,,12/31/25,,,,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E6_958756931969_253299238712,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP006099350007,,,SH006099350000,,,,
Awesome Bible Adventures,God Destroys Tower of Babel,1,EP006099350011,SH006099350000,,pureflix,,,US,,episode,Full Extract,Awesome Bible Adventures,1,,9,,God Destroys Tower of Babel,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E9_958757955955_253299238715,S1_E9_958757955955_253299238715,,pureflixus1,,SVOD,SWP,,,,,,12/31/21,,12/31/25,,,,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E9_958757955955_253299238715,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP006099350011,,,SH006099350000,,,,
Awesome Bible Adventures,Lot's Amazing Escape,1,EP006099350013,SH006099350000,,pureflix,,,US,,episode,Full Extract,Awesome Bible Adventures,1,,7,,Lot's Amazing Escape,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E7_958756931970_253299238713,S1_E7_958756931970_253299238713,,pureflixus1,,SVOD,SWP,,,,,,12/31/21,,12/31/25,,,,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E7_958756931970_253299238713,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP006099350013,,,SH006099350000,,,,
Awesome Bible Adventures,Moses' Great Escape,1,EP006099350014,SH006099350000,,pureflix,,,US,,episode,Full Extract,Awesome Bible Adventures,1,,8,,Moses' Great Escape,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E8_958760515530_253299238714,S1_E8_958760515530_253299238714,,pureflixus1,,SVOD,SWP,,,,,,12/31/21,,12/31/25,,,,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E8_958760515530_253299238714,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP006099350014,,,SH006099350000,,,,
Awesome Bible Adventures,David's Mighty Battle,1,EP006099350015,SH006099350000,,pureflix,,,US,,episode,Full Extract,Awesome Bible Adventures,1,,3,,David's Mighty Battle,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E3_958760003836_253299238709,S1_E3_958760003836_253299238709,,pureflixus1,,SVOD,SWP,,,,,,12/31/21,,12/31/25,,,,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E3_958760003836_253299238709,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP006099350015,,,SH006099350000,,,,
Awesome Bible Adventures,Escape From The Fiery Furnace,1,EP006099350016,SH006099350000,,pureflix,,,US,,episode,Full Extract,Awesome Bible Adventures,1,,5,,Escape From The Fiery Furnace,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E5_958757955949_253299238711,S1_E5_958757955949_253299238711,,pureflixus1,,SVOD,SWP,,,,,,12/31/21,,12/31/25,,,,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E5_958757955949_253299238711,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP006099350016,,,SH006099350000,,,,
Awesome Bible Adventures,Jesus' Amazing Miracles,1,EP006099350017,SH006099350000,,pureflix,,,US,,episode,Full Extract,Awesome Bible Adventures,1,,10,,Jesus' Amazing Miracles,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E10_958757955959_253299238716,S1_E10_958757955959_253299238716,,pureflixus1,,SVOD,SWP,,,,,,12/31/21,,12/31/25,,,,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E10_958757955959_253299238716,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP006099350017,,,SH006099350000,,,,
Awesome Bible Adventures,Joshua's Awesome Victory,1,EP006099350018,SH006099350000,,pureflix,,,US,,episode,Full Extract,Awesome Bible Adventures,1,,4,,Joshua's Awesome Victory,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E4_958756931967_253299238710,S1_E4_958756931967_253299238710,,pureflixus1,,SVOD,SWP,,,,,,12/31/21,,12/31/25,,,,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E4_958756931967_253299238710,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP006099350018,,,SH006099350000,,,,
Awesome Bible Adventures,Noah's Incredible Journey,1,EP006099350020,SH006099350000,,pureflix,,,US,,episode,Full Extract,Awesome Bible Adventures,1,,1,,Noah's Incredible Journey,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E1_958758979910_253299238707,S1_E1_958758979910_253299238707,,pureflixus1,,SVOD,SWP,,,,,,12/31/21,,12/31/25,,,,,,,,,,,,S_1004012611615_253296678875,S1_1052646467877_253296678876,S1_E1_958758979910_253299238707,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP006099350020,,,SH006099350000,,,,
Beverly Hillbillies,The Clampetts Strike Oil,1,EP000005520001,SH000005520000,,pureflix,,,US,,episode,Full Extract,Beverly Hillbillies,1,,1,,The Clampetts Strike Oil,,,,,,,,,S_1299723843539_269565478781,S1_1299719235974_269564966659,S1_E1_1300072003894_269584422811,S1_E1_1300072003894_269584422811,,pureflixus1,,SVOD,SWP,,,,,,4/7/25,,9/24/26,,,,,,,,,,,,S_1299723843539_269565478781,S1_1299719235974_269564966659,S1_E1_1300072003894_269584422811,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Failed to select season 1
Beverly Hillbillies,Pygmalion and Elly,1,EP000005520002,SH000005520000,,pureflix,,,US,,episode,Full Extract,Beverly Hillbillies,1,,10,,Pygmalion and Elly,,,,,,,,,S_1299723843539_269565478781,S1_1299719235974_269564966659,S1_E10_1300072003949_269584422896,S1_E10_1300072003949_269584422896,,pureflixus1,,SVOD,SWP,,,,,,4/7/25,,9/24/26,,,,,,,,,,,,S_1299723843539_269565478781,S1_1299719235974_269564966659,S1_E10_1300072003949_269584422896,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Failed to select season 1
Beverly Hillbillies,Elly Races Jethrine,1,EP000005520003,SH000005520000,,pureflix,,,US,,episode,Full Extract,Beverly Hillbillies,1,,11,,Elly Races Jethrine,,,,,,,,,S_1299723843539_269565478781,S1_1299719235974_269564966659,S1_E11_1300072003956_269584422905,S1_E11_1300072003956_269584422905,,pureflixus1,,SVOD,SWP,,,,,,4/7/25,,9/24/26,,,,,,,,,,,,S_1299723843539_269565478781,S1_1299719235974_269564966659,S1_E11_1300072003956_269584422905,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Failed to select season 1
Beverly Hillbillies,The Great Feud,1,EP000005520004,SH000005520000,,pureflix,,,US,,episode,Full Extract,Beverly Hillbillies,1,,12,,The Great Feud,,,,,,,,,S_1299723843539_269565478781,S1_1299719235974_269564966659,S1_E12_1300072003966_269584422914,S1_E12_1300072003966_269584422914,,pureflixus1,,SVOD,SWP,,,,,,4/7/25,,9/24/26,,,,,,,,,,,,S_1299723843539_269565478781,S1_1299719235974_269564966659,S1_E12_1300072003966_269584422914,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Failed to select season 1
Beverly Hillbillies,Home for Christmas,1,EP000005520005,SH000005520000,,pureflix,,,US,,episode,Full Extract,Beverly Hillbillies,1,,13,,Home for Christmas,,,,,,,,,S_1299723843539_269565478781,S1_1299719235974_269564966659,S1_E13_1300072003972_269584422922,S1_E13_1300072003972_269584422922,,pureflixus1,,SVOD,SWP,,,,,,4/7/25,,9/24/26,,,,,,,,,,,,S_1299723843539_269565478781,S1_1299719235974_269564966659,S1_E13_1300072003972_269584422922,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Failed to select season 1
